Insert(-212.56,Value0)
Insert(825.98,Value25918)
Insert(-849.59,Value25919)
Insert(-672.52,Value25920)
Insert(258.62,Value25921)
Insert(412.38,Value25922)
Insert(-657.14,Value25923)
Insert(1030.12,Value25924)
Insert(-1104.31,Value25925)
Insert(833.39,Value25926)
Insert(-292.18,Value25927)
Insert(-300.46,Value25928)
Insert(-864.2,Value25929)
Insert(-630.0,Value25930)
Insert(-651.26,Value25931)
Insert(-42.69,Value25932)
Insert(912.72,Value25933)
Insert(-182.74,Value25934)
Insert(-786.11,Value25935)
Insert(613.51,Value25936)
Insert(-571.59,Value25937)
Insert(828.89,Value25938)
Insert(216.58,Value25939)
Insert(240.72,Value25940)
Insert(-825.81,Value25941)
Insert(-1187.77,Value25942)
Insert(-1418.56,Value25943)
Insert(1171.96,Value25944)
Insert(451.17,Value25945)
Insert(-986.36,Value25946)
Insert(-1420.65,Value25947)
Insert(757.13,Value25948)
Insert(-1048.13,Value25949)
Insert(690.39,Value25950)
Insert(-871.9,Value25951)
Insert(-1178.64,Value25952)
Insert(-863.05,Value25953)
Insert(-1030.71,Value25954)
Insert(-453.74,Value25955)
Insert(429.63,Value25956)
Insert(-469.47,Value25957)
Insert(1276.29,Value25958)
Insert(480.88,Value25959)
Insert(859.74,Value25960)
Insert(-1339.65,Value25961)
Insert(-399.05,Value25962)
Insert(573.2,Value25963)
Insert(660.64,Value25964)
Insert(271.08,Value25965)
Insert(640.82,Value25966)
Insert(868.92,Value25967)
Insert(191.6,Value25968)
Insert(787.23,Value25969)
Insert(-1316.6,Value25970)
Insert(-766.28,Value25971)
Insert(294.87,Value25972)
Insert(364.07,Value25973)
Insert(669.87,Value25974)
Insert(-99.1,Value25975)
Insert(429.7,Value25976)
Insert(-96.1,Value25977)
Insert(-769.19,Value25978)
Insert(-1000.98,Value25979)
Insert(389.42,Value25980)
Insert(313.97,Value25981)
Insert(-1333.47,Value25982)
Insert(333.72,Value25983)
Insert(91.43,Value25984)
Insert(798.55,Value25985)
Insert(451.57,Value25986)
Insert(812.24,Value25987)
Insert(-1483.47,Value25988)
Insert(-114.08,Value25989)
Insert(1042.82,Value25990)
Insert(-24.28,Value25991)
Insert(152.47,Value25992)
Insert(23.66,Value25993)
Insert(1205.35,Value25994)
Insert(-428.39,Value25995)
Insert(-1327.24,Value25996)
Insert(85.8,Value25997)
Insert(-1042.75,Value25998)
Insert(-974.21,Value25999)
Insert(315.71,Value26000)
Insert(-1432.82,Value26001)
Insert(-886.6,Value26002)
Insert(1186.97,Value26003)
Insert(-291.65,Value26004)
Insert(1201.49,Value26005)
Insert(-441.22,Value26006)
Insert(229.72,Value26007)
Insert(1254.51,Value26008)
Insert(-955.54,Value26009)
Insert(912.55,Value26010)
Insert(-221.53,Value26011)
Insert(-749.08,Value26012)
Insert(740.75,Value26013)
Insert(766.03,Value26014)
Insert(1324.91,Value26015)
Insert(520.29,Value26016)
Insert(661.27,Value26017)
Insert(786.17,Value26018)
Insert(-1365.02,Value26019)
Insert(-703.93,Value26020)
Insert(1088.31,Value26021)
Insert(-790.16,Value26022)
Insert(1057.95,Value26023)
Insert(872.45,Value26024)
Insert(-536.44,Value26025)
Insert(-286.51,Value26026)
Insert(-918.49,Value26027)
Insert(-280.47,Value26028)
Insert(1152.13,Value26029)
Insert(-1361.71,Value26030)
Insert(-959.51,Value26031)
Insert(-750.99,Value26032)
Insert(-867.65,Value26033)
Insert(-1285.44,Value26034)
Insert(127.42,Value26035)
Insert(-471.45,Value26036)
Insert(-566.89,Value26037)
Insert(-392.94,Value26038)
Insert(1263.85,Value26039)
Insert(-1075.82,Value26040)
Insert(-110.39,Value26041)
Insert(-409.45,Value26042)
Insert(-358.93,Value26043)
Insert(-894.48,Value26044)
Insert(108.73,Value26045)
Insert(711.89,Value26046)
Insert(-700.19,Value26047)
Insert(1231.0,Value26048)
Insert(698.66,Value26049)
Insert(1065.61,Value26050)
Insert(260.45,Value26051)
Insert(804.01,Value26052)
Insert(1034.69,Value26053)
Insert(-1374.14,Value26054)
Insert(800.74,Value26055)
Insert(-85.51,Value26056)
Insert(534.91,Value26057)
Insert(220.26,Value26058)
Insert(494.12,Value26059)
Insert(1096.19,Value26060)
Insert(-869.27,Value26061)
Insert(1382.01,Value26062)
Insert(-1356.23,Value26063)
Insert(1264.51,Value26064)
Insert(-154.27,Value26065)
Insert(-173.06,Value26066)
Insert(-1057.71,Value26067)
Insert(-1111.22,Value26068)
Insert(-98.67,Value26069)
Insert(621.81,Value26070)
Insert(1269.68,Value26071)
Insert(1265.55,Value26072)
Insert(-874.48,Value26073)
Insert(-360.21,Value26074)
Insert(-761.43,Value26075)
Insert(207.68,Value26076)
Insert(542.08,Value26077)
Insert(-718.65,Value26078)
Insert(-978.01,Value26079)
Insert(540.51,Value26080)
Insert(548.09,Value26081)
Insert(-517.06,Value26082)
Insert(173.36,Value26083)
Insert(-1420.36,Value26084)
Insert(-1474.9,Value26085)
Insert(-398.9,Value26086)
Insert(-124.71,Value26087)
Insert(726.15,Value26088)
Insert(-816.24,Value26089)
Insert(595.0,Value26090)
Insert(812.33,Value26091)
Insert(-1457.67,Value26092)
Insert(1345.78,Value26093)
Insert(-596.63,Value26094)
Insert(907.35,Value26095)
Insert(232.14,Value26096)
Insert(-119.84,Value26097)
Insert(-1010.16,Value26098)
Insert(-1449.78,Value26099)
Insert(-1387.77,Value26100)
Insert(464.66,Value26101)
Insert(316.91,Value26102)
Insert(-486.97,Value26103)
Insert(456.63,Value26104)
Insert(341.42,Value26105)
Insert(1425.04,Value26106)
Insert(-249.96,Value26107)
Insert(1042.0,Value26108)
Insert(1446.6,Value26109)
Insert(1318.49,Value26110)
Insert(-1322.49,Value26111)
Insert(654.94,Value26112)
Insert(701.99,Value26113)
Insert(614.46,Value26114)
Insert(430.12,Value26115)
Insert(1233.0,Value26116)
Insert(-921.91,Value26117)
Insert(-477.48,Value26118)
Insert(-1452.8,Value26119)
Insert(1021.58,Value26120)
Insert(-1391.19,Value26121)
Insert(1213.99,Value26122)
Insert(148.08,Value26123)
Insert(1065.29,Value26124)
Insert(-226.17,Value26125)
Insert(-1240.39,Value26126)
Insert(-756.55,Value26127)
Insert(-818.11,Value26128)
Insert(-1220.8,Value26129)
Insert(-1421.62,Value26130)
Insert(0.52,Value26131)
Insert(340.26,Value26132)
Insert(-1215.24,Value26133)
Insert(266.44,Value26134)
Insert(1455.35,Value26135)
Insert(-1016.98,Value26136)
Insert(-555.09,Value26137)
Insert(-1498.01,Value26138)
Insert(-1295.66,Value26139)
Insert(1009.33,Value26140)
Insert(113.76,Value26141)
Insert(-773.8,Value26142)
Insert(-1014.26,Value26143)
Insert(-1294.65,Value26144)
Insert(-348.36,Value26145)
Insert(-189.54,Value26146)
Insert(1460.51,Value26147)
Insert(-299.54,Value26148)
Insert(-625.26,Value26149)
Insert(1027.61,Value26150)
Insert(-811.71,Value26151)
Insert(-1119.95,Value26152)
Insert(-445.85,Value26153)
Insert(-1316.66,Value26154)
Insert(1447.23,Value26155)
Insert(977.43,Value26156)
Insert(876.42,Value26157)
Insert(159.43,Value26158)
Insert(308.52,Value26159)
Insert(-700.26,Value26160)
Insert(308.73,Value26161)
Insert(-273.6,Value26162)
Insert(-615.05,Value26163)
Insert(-1248.21,Value26164)
Insert(923.43,Value26165)
Insert(672.87,Value26166)
Insert(1044.17,Value26167)
Insert(-994.07,Value26168)
Insert(-282.07,Value26169)
Insert(1432.9,Value26170)
Insert(562.6,Value26171)
Insert(-1050.69,Value26172)
Insert(-382.47,Value26173)
Insert(1199.22,Value26174)
Insert(939.25,Value26175)
Insert(533.67,Value26176)
Insert(1180.95,Value26177)
Insert(1426.44,Value26178)
Insert(849.43,Value26179)
Insert(504.47,Value26180)
Insert(408.0,Value26181)
Insert(-835.53,Value26182)
Insert(-959.33,Value26183)
Insert(745.71,Value26184)
Insert(1071.43,Value26185)
Insert(-696.58,Value26186)
Insert(-1241.69,Value26187)
Insert(718.54,Value26188)
Insert(-1284.11,Value26189)
Insert(-638.86,Value26190)
Insert(-1028.22,Value26191)
Insert(521.91,Value26192)
Insert(100.52,Value26193)
Insert(-625.53,Value26194)
Insert(-1065.54,Value26195)
Insert(-611.0,Value26196)
Insert(872.88,Value26197)
Insert(758.25,Value26198)
Insert(198.74,Value26199)
Insert(935.69,Value26200)
Insert(391.54,Value26201)
Insert(-1060.62,Value26202)
Insert(1120.34,Value26203)
Insert(-908.0,Value26204)
Insert(731.35,Value26205)
Insert(-578.52,Value26206)
Insert(1419.78,Value26207)
Insert(803.51,Value26208)
Insert(-117.13,Value26209)
Insert(-1465.45,Value26210)
Insert(-921.37,Value26211)
Insert(727.41,Value26212)
Insert(1405.93,Value26213)
Insert(380.13,Value26214)
Insert(-330.1,Value26215)
Insert(220.71,Value26216)
Insert(270.3,Value26217)
Insert(781.5,Value26218)
Insert(1353.76,Value26219)
Insert(796.74,Value26220)
Insert(812.13,Value26221)
Insert(-387.89,Value26222)
Insert(1006.61,Value26223)
Insert(-1096.29,Value26224)
Insert(56.09,Value26225)
Insert(424.44,Value26226)
Insert(-283.56,Value26227)
Insert(-73.13,Value26228)
Insert(941.93,Value26229)
Insert(1246.82,Value26230)
Insert(-580.17,Value26231)
Insert(-1403.32,Value26232)
Insert(915.76,Value26233)
Insert(-903.85,Value26234)
Insert(975.25,Value26235)
Insert(1053.34,Value26236)
Insert(-931.9,Value26237)
Insert(-838.77,Value26238)
Insert(-181.68,Value26239)
Insert(-993.71,Value26240)
Insert(-583.71,Value26241)
Insert(-546.23,Value26242)
Insert(-880.53,Value26243)
Insert(1343.12,Value26244)
Insert(-1430.99,Value26245)
Insert(-240.28,Value26246)
Insert(49.5,Value26247)
Insert(-595.7,Value26248)
Insert(-567.68,Value26249)
Insert(-942.59,Value26250)
Insert(-51.87,Value26251)
Insert(221.58,Value26252)
Insert(-1456.18,Value26253)
Insert(-389.19,Value26254)
Insert(-601.75,Value26255)
Insert(-822.25,Value26256)
Insert(-1059.32,Value26257)
Insert(633.56,Value26258)
Insert(763.62,Value26259)
Insert(147.61,Value26260)
Insert(-247.66,Value26261)
Insert(192.69,Value26262)
Insert(1049.49,Value26263)
Insert(393.04,Value26264)
Insert(-1414.62,Value26265)
Insert(1244.46,Value26266)
Insert(20.21,Value26267)
Insert(-628.15,Value26268)
Insert(-400.99,Value26269)
Insert(-15.19,Value26270)
Insert(534.98,Value26271)
Insert(-1077.79,Value26272)
Insert(378.36,Value26273)
Insert(884.21,Value26274)
Insert(-388.64,Value26275)
Insert(922.03,Value26276)
Insert(1488.35,Value26277)
Insert(-1383.36,Value26278)
Insert(-537.94,Value26279)
Insert(421.49,Value26280)
Insert(97.1,Value26281)
Insert(1408.98,Value26282)
Insert(1170.57,Value26283)
Insert(-818.72,Value26284)
Insert(-1053.16,Value26285)
Insert(-926.25,Value26286)
Insert(220.27,Value26287)
Insert(159.34,Value26288)
Insert(-496.74,Value26289)
Insert(709.67,Value26290)
Insert(-942.62,Value26291)
Insert(-450.35,Value26292)
Insert(-152.96,Value26293)
Insert(1159.27,Value26294)
Insert(-551.2,Value26295)
Insert(-203.22,Value26296)
Insert(-182.48,Value26297)
Insert(-808.62,Value26298)
Insert(-1339.28,Value26299)
Insert(-274.05,Value26300)
Insert(-969.7,Value26301)
Insert(-584.25,Value26302)
Insert(877.05,Value26303)
Insert(1373.42,Value26304)
Insert(-403.53,Value26305)
Insert(256.1,Value26306)
Insert(230.45,Value26307)
Insert(-1468.64,Value26308)
Insert(624.37,Value26309)
Insert(-13.86,Value26310)
Insert(210.57,Value26311)
Insert(241.6,Value26312)
Insert(-266.82,Value26313)
Insert(401.92,Value26314)
Insert(-305.23,Value26315)
Insert(-1083.55,Value26316)
Insert(1000.21,Value26317)
Insert(1141.37,Value26318)
Insert(1323.76,Value26319)
Insert(-977.51,Value26320)
Insert(358.82,Value26321)
Insert(-786.95,Value26322)
Insert(-454.75,Value26323)
Insert(-556.88,Value26324)
Insert(134.41,Value26325)
Insert(-778.56,Value26326)
Insert(505.13,Value26327)
Insert(1016.53,Value26328)
Insert(-238.95,Value26329)
Insert(-1487.64,Value26330)
Insert(-528.98,Value26331)
Insert(-1206.06,Value26332)
Insert(-628.97,Value26333)
Insert(58.8,Value26334)
Insert(-1195.81,Value26335)
Insert(-1031.97,Value26336)
Insert(1280.06,Value26337)
Insert(-1336.67,Value26338)
Insert(-1070.26,Value26339)
Insert(632.25,Value26340)
Insert(-501.44,Value26341)
Insert(181.56,Value26342)
Insert(-228.16,Value26343)
Insert(324.39,Value26344)
Insert(1325.37,Value26345)
Insert(-696.45,Value26346)
Insert(-1169.24,Value26347)
Insert(421.72,Value26348)
Insert(1001.7,Value26349)
Insert(133.62,Value26350)
Insert(-723.53,Value26351)
Insert(-1115.16,Value26352)
Insert(-504.05,Value26353)
Insert(-180.21,Value26354)
Insert(-352.04,Value26355)
Insert(-392.58,Value26356)
Insert(887.26,Value26357)
Insert(-12.46,Value26358)
Insert(345.66,Value26359)
Insert(-1455.67,Value26360)
Insert(-1327.68,Value26361)
Insert(-1093.81,Value26362)
Insert(-1240.52,Value26363)
Insert(586.21,Value26364)
Insert(427.1,Value26365)
Insert(-1183.92,Value26366)
Insert(1383.09,Value26367)
Insert(837.7,Value26368)
Insert(128.69,Value26369)
Insert(-1485.76,Value26370)
Insert(-391.48,Value26371)
Insert(1009.55,Value26372)
Insert(603.28,Value26373)
Insert(-755.16,Value26374)
Insert(1110.71,Value26375)
Insert(-38.73,Value26376)
Insert(1401.65,Value26377)
Insert(447.96,Value26378)
Insert(-697.29,Value26379)
Insert(-480.11,Value26380)
Insert(1142.79,Value26381)
Insert(-1149.36,Value26382)
Insert(526.33,Value26383)
Insert(-914.47,Value26384)
Insert(-415.44,Value26385)
Insert(-732.9,Value26386)
Insert(1314.87,Value26387)
Insert(-546.81,Value26388)
Insert(1448.36,Value26389)
Insert(757.11,Value26390)
Insert(1482.4,Value26391)
Insert(70.4,Value26392)
Insert(1446.2,Value26393)
Insert(1136.41,Value26394)
Insert(-183.71,Value26395)
Insert(-744.85,Value26396)
Insert(-1305.06,Value26397)
Insert(235.55,Value26398)
Insert(554.28,Value26399)
Insert(-882.92,Value26400)
Insert(645.46,Value26401)
Insert(164.19,Value26402)
Insert(1390.76,Value26403)
Insert(-1043.7,Value26404)
Insert(-1038.45,Value26405)
Insert(-273.12,Value26406)
Insert(-962.3,Value26407)
Insert(-1092.82,Value26408)
Insert(-132.76,Value26409)
Insert(1393.79,Value26410)
Insert(-473.87,Value26411)
Insert(-326.04,Value26412)
Insert(-176.95,Value26413)
Insert(921.44,Value26414)
Insert(-964.86,Value26415)
Insert(-1229.0,Value26416)
Insert(-1103.6,Value26417)
Insert(-194.94,Value26418)
Insert(14.91,Value26419)
Insert(-1234.31,Value26420)
Insert(1248.3,Value26421)
Insert(1499.7,Value26422)
Insert(1123.04,Value26423)
Insert(233.86,Value26424)
Insert(369.29,Value26425)
Insert(619.84,Value26426)
Insert(-867.15,Value26427)
Insert(-690.62,Value26428)
Insert(-1377.41,Value26429)
Insert(-1321.22,Value26430)
Insert(-1363.97,Value26431)
Insert(395.99,Value26432)
Insert(506.43,Value26433)
Insert(577.42,Value26434)
Insert(-71.62,Value26435)
Insert(-1228.19,Value26436)
Insert(1456.0,Value26437)
Insert(-47.15,Value26438)
Insert(799.87,Value26439)
Insert(-556.6,Value26440)
Insert(-632.34,Value26441)
Insert(977.21,Value26442)
Insert(-314.9,Value26443)
Insert(-542.44,Value26444)
Insert(-116.35,Value26445)
Insert(646.77,Value26446)
Insert(-313.15,Value26447)
Insert(856.51,Value26448)
Insert(-143.54,Value26449)
Insert(57.52,Value26450)
Insert(945.36,Value26451)
Insert(123.16,Value26452)
Insert(-576.13,Value26453)
Insert(-296.88,Value26454)
Insert(226.02,Value26455)
Insert(850.24,Value26456)
Insert(869.76,Value26457)
Insert(-584.6,Value26458)
Insert(-760.38,Value26459)
Insert(577.14,Value26460)
Insert(-79.58,Value26461)
Insert(-1479.58,Value26462)
Insert(-565.86,Value26463)
Insert(1160.02,Value26464)
Insert(127.3,Value26465)
Insert(17.1,Value26466)
Insert(433.98,Value26467)
Insert(-438.75,Value26468)
Insert(-1367.22,Value26469)
Insert(540.61,Value26470)
Insert(-596.78,Value26471)
Insert(29.23,Value26472)
Insert(-1356.41,Value26473)
Insert(-865.77,Value26474)
Insert(-135.6,Value26475)
Insert(527.3,Value26476)
Insert(-1032.39,Value26477)
Insert(586.05,Value26478)
Insert(1119.6,Value26479)
Insert(268.97,Value26480)
Insert(-427.76,Value26481)
Insert(1087.21,Value26482)
Insert(562.25,Value26483)
Insert(-1286.85,Value26484)
Insert(-369.94,Value26485)
Insert(206.34,Value26486)
Insert(-1348.06,Value26487)
Insert(-325.71,Value26488)
Insert(-402.51,Value26489)
Insert(3.86,Value26490)
Insert(520.66,Value26491)
Insert(1148.55,Value26492)
Insert(228.49,Value26493)
Insert(-250.79,Value26494)
Insert(159.98,Value26495)
Insert(-645.8,Value26496)
Insert(1206.4,Value26497)
Insert(-789.67,Value26498)
Insert(-910.66,Value26499)
Insert(-438.45,Value26500)
Insert(-1179.54,Value26501)
Insert(-1322.32,Value26502)
Insert(-208.77,Value26503)
Insert(-1369.8,Value26504)
Insert(-988.23,Value26505)
Insert(1157.08,Value26506)
Insert(1289.33,Value26507)
Insert(-427.76,Value26508)
Insert(-505.39,Value26509)
Insert(-352.52,Value26510)
Insert(452.71,Value26511)
Insert(606.04,Value26512)
Insert(-1383.25,Value26513)
Insert(854.38,Value26514)
Insert(662.97,Value26515)
Insert(943.04,Value26516)
Insert(-1071.72,Value26517)
Insert(-383.14,Value26518)
Insert(719.64,Value26519)
Insert(-1331.47,Value26520)
Insert(-929.6,Value26521)
Insert(963.37,Value26522)
Insert(-283.3,Value26523)
Insert(-181.01,Value26524)
Insert(462.2,Value26525)
Insert(558.53,Value26526)
Insert(-450.7,Value26527)
Insert(-871.26,Value26528)
Insert(792.46,Value26529)
Insert(397.07,Value26530)
Insert(1361.4,Value26531)
Insert(-1144.93,Value26532)
Insert(-1038.02,Value26533)
Insert(272.76,Value26534)
Insert(838.84,Value26535)
Insert(225.71,Value26536)
Insert(-1166.2,Value26537)
Insert(-1148.41,Value26538)
Insert(699.71,Value26539)
Insert(-315.27,Value26540)
Insert(55.87,Value26541)
Insert(762.04,Value26542)
Insert(-704.28,Value26543)
Insert(30.67,Value26544)
Insert(-177.48,Value26545)
Insert(-163.26,Value26546)
Insert(124.23,Value26547)
Insert(909.69,Value26548)
Insert(-858.2,Value26549)
Insert(-909.95,Value26550)
Insert(-858.18,Value26551)
Insert(1299.6,Value26552)
Insert(-215.83,Value26553)
Insert(1288.43,Value26554)
Insert(777.91,Value26555)
Insert(1211.95,Value26556)
Insert(1310.06,Value26557)
Insert(-1166.11,Value26558)
Insert(-787.75,Value26559)
Insert(734.69,Value26560)
Insert(1067.3,Value26561)
Insert(-595.18,Value26562)
Insert(-742.86,Value26563)
Insert(551.4,Value26564)
Insert(-965.12,Value26565)
Insert(-750.21,Value26566)
Insert(1358.15,Value26567)
Insert(28.23,Value26568)
Insert(66.81,Value26569)
Insert(400.64,Value26570)
Insert(327.26,Value26571)
Insert(-627.23,Value26572)
Insert(1114.45,Value26573)
Insert(-825.46,Value26574)
Insert(83.32,Value26575)
Insert(-130.34,Value26576)
Insert(-1323.32,Value26577)
Insert(-1285.66,Value26578)
Insert(1309.04,Value26579)
Insert(1270.23,Value26580)
Insert(72.43,Value26581)
Insert(666.3,Value26582)
Insert(-310.2,Value26583)
Insert(187.43,Value26584)
Insert(815.62,Value26585)
Insert(-672.56,Value26586)
Insert(-11.28,Value26587)
Insert(-474.17,Value26588)
Insert(715.25,Value26589)
Insert(-727.58,Value26590)
Insert(1314.36,Value26591)
Insert(-687.25,Value26592)
Insert(695.28,Value26593)
Insert(-229.87,Value26594)
Insert(1194.99,Value26595)
Insert(-1046.71,Value26596)
Insert(22.19,Value26597)
Insert(174.56,Value26598)
Insert(-1048.85,Value26599)
Insert(562.79,Value26600)
Insert(1163.63,Value26601)
Insert(-981.77,Value26602)
Insert(1347.47,Value26603)
Insert(1096.16,Value26604)
Insert(1204.04,Value26605)
Insert(-294.69,Value26606)
Insert(302.73,Value26607)
Insert(-543.07,Value26608)
Insert(-163.76,Value26609)
Insert(-540.6,Value26610)
Insert(1242.86,Value26611)
Insert(80.68,Value26612)
Insert(-719.38,Value26613)
Insert(1216.28,Value26614)
Insert(-242.65,Value26615)
Insert(-1279.95,Value26616)
Insert(489.99,Value26617)
Insert(-640.71,Value26618)
Insert(-599.54,Value26619)
Insert(-1187.48,Value26620)
Insert(175.33,Value26621)
Insert(426.8,Value26622)
Insert(-356.58,Value26623)
Insert(-1147.67,Value26624)
Insert(-38.43,Value26625)
Insert(626.98,Value26626)
Insert(-247.36,Value26627)
Insert(-870.86,Value26628)
Insert(88.65,Value26629)
Insert(-1241.97,Value26630)
Insert(234.58,Value26631)
Insert(-871.82,Value26632)
Insert(-1185.55,Value26633)
Insert(-1360.05,Value26634)
Insert(696.31,Value26635)
Insert(-680.2,Value26636)
Insert(-1290.1,Value26637)
Insert(286.51,Value26638)
Insert(-1160.89,Value26639)
Insert(-292.0,Value26640)
Insert(1398.91,Value26641)
Insert(-173.42,Value26642)
Insert(-972.63,Value26643)
Insert(1265.92,Value26644)
Insert(-759.88,Value26645)
Insert(187.11,Value26646)
Insert(-720.01,Value26647)
Insert(39.04,Value26648)
Insert(353.23,Value26649)
Insert(1047.96,Value26650)
Insert(653.4,Value26651)
Insert(594.78,Value26652)
Insert(-1094.11,Value26653)
Insert(-210.49,Value26654)
Insert(717.19,Value26655)
Insert(-681.26,Value26656)
Insert(603.13,Value26657)
Insert(-1113.0,Value26658)
Insert(577.38,Value26659)
Insert(-1306.27,Value26660)
Insert(807.38,Value26661)
Insert(-1290.31,Value26662)
Insert(-800.52,Value26663)
Insert(-1095.86,Value26664)
