Insert(-41.41,Value0)
Insert(-1409.07,Value2963)
Insert(-1075.18,Value2964)
Insert(-1058.94,Value2965)
Insert(544.51,Value2966)
Insert(980.3,Value2967)
Insert(-541.31,Value2968)
Insert(-588.17,Value2969)
Insert(-825.13,Value2970)
Insert(105.83,Value2971)
Insert(357.86,Value2972)
Insert(-849.68,Value2973)
Insert(-708.6,Value2974)
Insert(903.95,Value2975)
Insert(495.83,Value2976)
Insert(933.99,Value2977)
Insert(-946.83,Value2978)
Insert(706.85,Value2979)
Insert(-690.79,Value2980)
Insert(-1087.88,Value2981)
Insert(123.95,Value2982)
Insert(602.7,Value2983)
Insert(87.28,Value2984)
Insert(1069.55,Value2985)
Insert(-763.54,Value2986)
Insert(-107.23,Value2987)
Insert(-628.91,Value2988)
Insert(-1367.79,Value2989)
Insert(-814.42,Value2990)
Insert(-1041.44,Value2991)
Insert(389.54,Value2992)
Insert(1291.63,Value2993)
Insert(-389.35,Value2994)
Insert(142.38,Value2995)
Insert(321.83,Value2996)
Insert(-1150.16,Value2997)
Insert(855.08,Value2998)
Insert(-1270.6,Value2999)
Insert(95.5,Value3000)
Insert(849.7,Value3001)
Insert(1438.75,Value3002)
Insert(1191.5,Value3003)
Insert(-1211.5,Value3004)
Insert(1057.42,Value3005)
Insert(-971.25,Value3006)
Insert(1493.21,Value3007)
Insert(-1344.34,Value3008)
Insert(682.68,Value3009)
Insert(-790.33,Value3010)
Insert(705.6,Value3011)
Insert(406.64,Value3012)
Insert(-240.89,Value3013)
Insert(1163.35,Value3014)
Insert(-1098.21,Value3015)
Insert(-90.96,Value3016)
Insert(935.04,Value3017)
Insert(1395.8,Value3018)
Insert(837.59,Value3019)
Insert(-1398.61,Value3020)
Insert(-711.37,Value3021)
Insert(1218.28,Value3022)
Insert(-1400.34,Value3023)
Insert(-979.92,Value3024)
Insert(238.55,Value3025)
Insert(-797.77,Value3026)
Insert(872.9,Value3027)
Insert(1445.02,Value3028)
Insert(-1095.86,Value3029)
Insert(-1425.09,Value3030)
Insert(-1362.04,Value3031)
Insert(249.84,Value3032)
Insert(95.76,Value3033)
Insert(807.35,Value3034)
Insert(-833.83,Value3035)
Insert(1183.64,Value3036)
Insert(-1475.94,Value3037)
Insert(174.98,Value3038)
Insert(514.79,Value3039)
Insert(715.06,Value3040)
Insert(320.28,Value3041)
Insert(-1106.36,Value3042)
Insert(-726.43,Value3043)
Insert(494.52,Value3044)
Insert(1210.51,Value3045)
Insert(-336.54,Value3046)
Insert(-1498.98,Value3047)
Insert(-928.71,Value3048)
Insert(263.89,Value3049)
Insert(-244.62,Value3050)
Insert(-474.32,Value3051)
Insert(-1325.45,Value3052)
Insert(28.66,Value3053)
Insert(-825.46,Value3054)
Insert(-1250.85,Value3055)
Insert(544.04,Value3056)
Insert(311.28,Value3057)
Insert(740.48,Value3058)
Insert(-800.12,Value3059)
Insert(1324.65,Value3060)
Insert(-326.41,Value3061)
Insert(-181.92,Value3062)
Insert(-598.39,Value3063)
Insert(264.82,Value3064)
Insert(-463.47,Value3065)
Insert(456.54,Value3066)
Insert(797.16,Value3067)
Insert(339.32,Value3068)
Insert(544.76,Value3069)
Insert(1015.36,Value3070)
Insert(-830.65,Value3071)
Insert(-771.85,Value3072)
Insert(206.9,Value3073)
Insert(999.54,Value3074)
Insert(-405.89,Value3075)
Insert(908.43,Value3076)
Insert(-596.66,Value3077)
Insert(1475.6,Value3078)
Insert(420.02,Value3079)
Insert(623.21,Value3080)
Insert(106.66,Value3081)
Insert(-1091.09,Value3082)
Insert(-1068.46,Value3083)
Insert(-1045.86,Value3084)
Insert(-266.2,Value3085)
Insert(569.76,Value3086)
Insert(-653.34,Value3087)
Insert(912.24,Value3088)
Insert(-639.16,Value3089)
Insert(-1408.35,Value3090)
Insert(259.97,Value3091)
Insert(-396.72,Value3092)
Insert(-168.42,Value3093)
Insert(128.14,Value3094)
Insert(998.04,Value3095)
Insert(528.57,Value3096)
Insert(431.0,Value3097)
Insert(-950.96,Value3098)
Insert(-727.84,Value3099)
Insert(206.68,Value3100)
Insert(-483.4,Value3101)
Insert(-733.25,Value3102)
Insert(119.96,Value3103)
Insert(-559.74,Value3104)
Insert(-693.04,Value3105)
Insert(-499.18,Value3106)
Insert(-1014.41,Value3107)
Insert(91.57,Value3108)
Insert(262.44,Value3109)
Insert(-511.66,Value3110)
Insert(667.23,Value3111)
Insert(970.98,Value3112)
Insert(1412.46,Value3113)
Insert(361.64,Value3114)
Insert(686.36,Value3115)
Insert(-147.61,Value3116)
Insert(567.55,Value3117)
Insert(-282.92,Value3118)
Insert(-573.0,Value3119)
Insert(-898.43,Value3120)
Insert(623.47,Value3121)
Insert(-609.3,Value3122)
Insert(131.15,Value3123)
Insert(868.58,Value3124)
Insert(-372.28,Value3125)
Insert(1395.1,Value3126)
Insert(-1125.84,Value3127)
Insert(458.81,Value3128)
Insert(-746.05,Value3129)
Insert(-1378.32,Value3130)
Insert(-125.36,Value3131)
Insert(1206.39,Value3132)
Insert(-865.05,Value3133)
Insert(1226.21,Value3134)
Insert(-243.56,Value3135)
Insert(996.47,Value3136)
Insert(25.44,Value3137)
Insert(1304.82,Value3138)
Insert(-1059.5,Value3139)
Insert(-681.58,Value3140)
Insert(773.29,Value3141)
Insert(1046.53,Value3142)
Insert(738.12,Value3143)
Insert(1247.88,Value3144)
Insert(-406.11,Value3145)
Insert(-1380.57,Value3146)
Insert(-800.58,Value3147)
Insert(-1138.31,Value3148)
Insert(-322.33,Value3149)
Insert(815.9,Value3150)
Insert(1056.22,Value3151)
Insert(-1024.32,Value3152)
Insert(-1337.29,Value3153)
Insert(-102.58,Value3154)
Insert(-243.83,Value3155)
Insert(777.04,Value3156)
Insert(1165.09,Value3157)
Insert(-401.77,Value3158)
Insert(1122.64,Value3159)
Insert(401.08,Value3160)
Insert(-184.92,Value3161)
Insert(-1188.92,Value3162)
Insert(831.45,Value3163)
Insert(-744.39,Value3164)
Insert(545.33,Value3165)
Insert(957.81,Value3166)
Insert(-1493.19,Value3167)
Insert(1143.98,Value3168)
Insert(471.23,Value3169)
Insert(-699.92,Value3170)
Insert(-352.14,Value3171)
Insert(-1143.7,Value3172)
Insert(-317.44,Value3173)
Insert(1303.03,Value3174)
Insert(389.61,Value3175)
Insert(916.71,Value3176)
Insert(15.01,Value3177)
Insert(923.92,Value3178)
Insert(469.55,Value3179)
Insert(-522.59,Value3180)
Insert(-1266.84,Value3181)
Insert(-973.91,Value3182)
Insert(-899.05,Value3183)
Insert(850.2,Value3184)
Insert(-237.27,Value3185)
Insert(1075.67,Value3186)
Insert(-937.91,Value3187)
Insert(1002.31,Value3188)
Insert(669.35,Value3189)
Insert(-1239.62,Value3190)
Insert(-1278.85,Value3191)
Insert(-573.8,Value3192)
Insert(1454.34,Value3193)
Insert(-415.33,Value3194)
Insert(-45.89,Value3195)
Insert(1407.75,Value3196)
Insert(-419.3,Value3197)
Insert(-1074.49,Value3198)
Insert(919.69,Value3199)
Insert(-677.56,Value3200)
Insert(-897.66,Value3201)
Insert(-158.26,Value3202)
Insert(1090.3,Value3203)
Insert(-1346.79,Value3204)
Insert(-139.71,Value3205)
Insert(756.4,Value3206)
Insert(-817.58,Value3207)
Insert(1349.18,Value3208)
Insert(-455.08,Value3209)
Insert(1386.12,Value3210)
Insert(60.01,Value3211)
Insert(1460.63,Value3212)
Insert(-1137.07,Value3213)
Insert(31.25,Value3214)
Insert(-421.73,Value3215)
Insert(-91.06,Value3216)
Insert(592.54,Value3217)
Insert(35.03,Value3218)
Insert(-937.99,Value3219)
Insert(-1357.56,Value3220)
Insert(-909.93,Value3221)
Insert(-946.13,Value3222)
Insert(-1289.88,Value3223)
Insert(161.57,Value3224)
Insert(-1110.78,Value3225)
Insert(-416.31,Value3226)
Insert(998.36,Value3227)
Insert(-364.01,Value3228)
Insert(-1273.16,Value3229)
Insert(1408.63,Value3230)
Insert(-840.69,Value3231)
Insert(669.02,Value3232)
Insert(-1301.32,Value3233)
Insert(1255.29,Value3234)
Insert(-243.49,Value3235)
Insert(1483.44,Value3236)
Insert(-54.32,Value3237)
Insert(-344.56,Value3238)
Insert(-11.44,Value3239)
Insert(-1160.29,Value3240)
Insert(775.84,Value3241)
Insert(-1391.56,Value3242)
Insert(907.67,Value3243)
Insert(680.73,Value3244)
Insert(1369.85,Value3245)
Insert(441.71,Value3246)
Insert(-504.28,Value3247)
Insert(610.73,Value3248)
Insert(1261.94,Value3249)
Insert(1372.89,Value3250)
Insert(861.87,Value3251)
Insert(756.19,Value3252)
Insert(1299.1,Value3253)
Insert(88.98,Value3254)
Insert(-207.53,Value3255)
Insert(969.07,Value3256)
Insert(-680.08,Value3257)
Insert(-361.92,Value3258)
Insert(1028.56,Value3259)
Insert(-969.11,Value3260)
Insert(1183.79,Value3261)
Insert(639.42,Value3262)
Insert(506.21,Value3263)
Insert(-1362.4,Value3264)
Insert(-210.45,Value3265)
Insert(633.87,Value3266)
Insert(-455.54,Value3267)
Insert(467.25,Value3268)
Insert(557.47,Value3269)
Insert(-1453.89,Value3270)
Insert(-657.16,Value3271)
Insert(-705.46,Value3272)
Insert(-702.83,Value3273)
Insert(34.92,Value3274)
Insert(-1131.01,Value3275)
Insert(9.19,Value3276)
Insert(1219.83,Value3277)
Insert(798.87,Value3278)
Insert(-660.31,Value3279)
Insert(140.36,Value3280)
Insert(259.05,Value3281)
Insert(-568.25,Value3282)
Insert(-1475.29,Value3283)
Insert(27.76,Value3284)
Insert(-859.5,Value3285)
Insert(394.02,Value3286)
Insert(-44.32,Value3287)
Insert(-120.01,Value3288)
Insert(-1464.95,Value3289)
Insert(1373.64,Value3290)
Insert(939.55,Value3291)
Insert(-693.85,Value3292)
Insert(12.62,Value3293)
Insert(461.33,Value3294)
Insert(-413.39,Value3295)
Insert(574.82,Value3296)
Insert(338.72,Value3297)
Insert(-1043.44,Value3298)
Insert(680.34,Value3299)
Insert(-318.83,Value3300)
Insert(29.64,Value3301)
Insert(519.35,Value3302)
Insert(-1404.64,Value3303)
Insert(-1303.21,Value3304)
Insert(963.23,Value3305)
Insert(-149.67,Value3306)
Insert(384.04,Value3307)
Insert(-488.42,Value3308)
Insert(-1137.53,Value3309)
Insert(-1151.64,Value3310)
Insert(1255.12,Value3311)
Insert(1222.44,Value3312)
Insert(431.56,Value3313)
Insert(935.95,Value3314)
Insert(85.06,Value3315)
Insert(-503.97,Value3316)
Insert(1096.38,Value3317)
Insert(917.28,Value3318)
Insert(20.96,Value3319)
Insert(-889.32,Value3320)
Insert(1030.82,Value3321)
Insert(1016.31,Value3322)
Insert(-14.07,Value3323)
Insert(1024.34,Value3324)
Insert(-375.49,Value3325)
Insert(-914.77,Value3326)
Insert(1320.45,Value3327)
Insert(-103.06,Value3328)
Insert(-409.77,Value3329)
Insert(-1352.72,Value3330)
Insert(1155.47,Value3331)
Insert(1046.17,Value3332)
Insert(1160.69,Value3333)
Insert(-600.76,Value3334)
Insert(275.44,Value3335)
Insert(-29.35,Value3336)
Insert(-420.14,Value3337)
Insert(71.19,Value3338)
Insert(1022.11,Value3339)
Insert(-496.85,Value3340)
Insert(520.72,Value3341)
Insert(266.5,Value3342)
Insert(-418.91,Value3343)
Insert(1379.83,Value3344)
Insert(-1232.56,Value3345)
Insert(875.28,Value3346)
Insert(-532.44,Value3347)
Insert(739.65,Value3348)
Insert(-167.98,Value3349)
Insert(-498.05,Value3350)
Insert(-1297.47,Value3351)
Insert(-1085.1,Value3352)
Insert(57.68,Value3353)
Insert(738.47,Value3354)
Insert(-1052.15,Value3355)
Insert(867.87,Value3356)
Insert(-1055.57,Value3357)
Insert(-8.3,Value3358)
Insert(1433.92,Value3359)
Insert(933.48,Value3360)
Insert(1431.86,Value3361)
Insert(825.68,Value3362)
Insert(-904.35,Value3363)
Insert(-113.37,Value3364)
Insert(-133.26,Value3365)
Insert(1009.05,Value3366)
Insert(-1306.96,Value3367)
Insert(1452.9,Value3368)
Insert(-533.24,Value3369)
Insert(-939.26,Value3370)
Insert(-803.99,Value3371)
Insert(-760.14,Value3372)
Insert(956.75,Value3373)
Insert(-246.55,Value3374)
Insert(-630.16,Value3375)
Insert(-1213.79,Value3376)
Insert(-767.24,Value3377)
Insert(-1139.8,Value3378)
Insert(0.19,Value3379)
Insert(148.51,Value3380)
Insert(-1282.48,Value3381)
Insert(700.74,Value3382)
Insert(-60.78,Value3383)
Insert(-231.75,Value3384)
Insert(1326.67,Value3385)
Insert(-149.1,Value3386)
Insert(923.86,Value3387)
Insert(-729.78,Value3388)
Insert(1043.08,Value3389)
Insert(-863.76,Value3390)
Insert(-236.69,Value3391)
Insert(-1001.03,Value3392)
Insert(1171.42,Value3393)
Insert(1315.25,Value3394)
Insert(655.33,Value3395)
Insert(-555.95,Value3396)
Insert(1132.72,Value3397)
Insert(-1124.11,Value3398)
Insert(-716.24,Value3399)
Insert(833.04,Value3400)
Insert(-1245.41,Value3401)
Insert(-1009.26,Value3402)
Insert(-590.24,Value3403)
Insert(679.41,Value3404)
Insert(-487.6,Value3405)
Insert(-1075.94,Value3406)
Insert(325.68,Value3407)
Insert(-6.46,Value3408)
Insert(306.67,Value3409)
Insert(1497.87,Value3410)
Insert(1419.18,Value3411)
Insert(-328.99,Value3412)
Insert(-1375.7,Value3413)
Insert(203.21,Value3414)
Insert(529.73,Value3415)
Insert(-1279.21,Value3416)
Insert(768.89,Value3417)
Insert(-1426.17,Value3418)
Insert(-941.51,Value3419)
Insert(421.33,Value3420)
Insert(-1091.76,Value3421)
Insert(1490.49,Value3422)
Insert(-1190.31,Value3423)
Insert(1340.52,Value3424)
Insert(1217.21,Value3425)
Insert(-314.43,Value3426)
Insert(668.89,Value3427)
Insert(-682.58,Value3428)
Insert(121.27,Value3429)
Insert(960.69,Value3430)
Insert(1393.46,Value3431)
Insert(-1392.25,Value3432)
Insert(-1321.59,Value3433)
Insert(-1486.13,Value3434)
Insert(1459.67,Value3435)
Insert(-46.27,Value3436)
Insert(791.0,Value3437)
Insert(-773.67,Value3438)
Insert(-1407.53,Value3439)
Insert(-756.3,Value3440)
Insert(-34.78,Value3441)
Insert(1209.82,Value3442)
Insert(1200.2,Value3443)
Insert(-736.7,Value3444)
Insert(-564.21,Value3445)
Insert(591.69,Value3446)
Insert(-254.27,Value3447)
Insert(-616.88,Value3448)
Insert(-537.32,Value3449)
Insert(526.98,Value3450)
Insert(187.26,Value3451)
Insert(-419.52,Value3452)
Insert(1115.09,Value3453)
Insert(825.09,Value3454)
Insert(1381.29,Value3455)
Insert(-629.68,Value3456)
Insert(-1222.65,Value3457)
Insert(472.47,Value3458)
Insert(599.72,Value3459)
Insert(1025.9,Value3460)
Insert(20.27,Value3461)
Insert(1181.46,Value3462)
Insert(-168.72,Value3463)
Insert(-859.98,Value3464)
Insert(-134.78,Value3465)
Insert(-525.85,Value3466)
Insert(1432.43,Value3467)
Insert(727.37,Value3468)
Insert(1264.02,Value3469)
Insert(356.34,Value3470)
Insert(375.15,Value3471)
Insert(-1499.02,Value3472)
Insert(1078.19,Value3473)
Insert(-412.01,Value3474)
Insert(-1394.73,Value3475)
Insert(-229.41,Value3476)
Insert(-42.77,Value3477)
Insert(-1345.82,Value3478)
Insert(-336.29,Value3479)
Insert(327.03,Value3480)
Insert(-155.42,Value3481)
Insert(-413.69,Value3482)
Insert(-1394.98,Value3483)
Insert(1194.7,Value3484)
Insert(1314.26,Value3485)
Insert(-1242.15,Value3486)
Insert(-242.0,Value3487)
Insert(723.5,Value3488)
Insert(902.9,Value3489)
Insert(598.54,Value3490)
Insert(-655.44,Value3491)
Insert(-1394.11,Value3492)
Insert(-896.31,Value3493)
Insert(-516.1,Value3494)
Insert(369.42,Value3495)
Insert(-36.12,Value3496)
Insert(-1136.02,Value3497)
Insert(921.85,Value3498)
Insert(-678.91,Value3499)
Insert(-361.07,Value3500)
Insert(882.31,Value3501)
Insert(717.13,Value3502)
Insert(-710.09,Value3503)
Insert(-359.03,Value3504)
Insert(787.0,Value3505)
Insert(-1330.66,Value3506)
Insert(1389.03,Value3507)
Insert(-844.76,Value3508)
Insert(410.33,Value3509)
Insert(-1046.19,Value3510)
Insert(506.6,Value3511)
Insert(1070.75,Value3512)
Insert(1376.71,Value3513)
Insert(490.81,Value3514)
Insert(-877.42,Value3515)
Insert(343.17,Value3516)
Insert(1088.37,Value3517)
Insert(-1332.75,Value3518)
Insert(903.31,Value3519)
Insert(361.69,Value3520)
Insert(1120.65,Value3521)
Insert(330.78,Value3522)
Insert(1496.93,Value3523)
Insert(-154.72,Value3524)
Insert(970.13,Value3525)
Insert(890.12,Value3526)
Insert(-103.54,Value3527)
Insert(-1443.19,Value3528)
Insert(863.4,Value3529)
Insert(-8.66,Value3530)
Insert(50.95,Value3531)
Insert(1437.33,Value3532)
Insert(-1025.13,Value3533)
Insert(1005.34,Value3534)
Insert(1167.17,Value3535)
Insert(-374.75,Value3536)
Insert(244.91,Value3537)
Insert(692.21,Value3538)
Insert(1200.02,Value3539)
Insert(277.38,Value3540)
Insert(-1367.05,Value3541)
Insert(-1379.51,Value3542)
Insert(225.08,Value3543)
Insert(577.71,Value3544)
Insert(-1200.09,Value3545)
Insert(792.87,Value3546)
Insert(1384.0,Value3547)
Insert(-932.63,Value3548)
Insert(1244.95,Value3549)
Insert(166.55,Value3550)
Insert(846.41,Value3551)
Insert(-495.51,Value3552)
Insert(-132.02,Value3553)
Insert(-953.22,Value3554)
Insert(-287.58,Value3555)
Insert(1083.22,Value3556)
Insert(-1375.98,Value3557)
Insert(1419.41,Value3558)
Insert(681.01,Value3559)
Insert(-1343.23,Value3560)
Insert(-895.44,Value3561)
Insert(-74.75,Value3562)
Insert(226.2,Value3563)
Insert(234.31,Value3564)
Insert(722.05,Value3565)
Insert(-796.26,Value3566)
Insert(460.08,Value3567)
Insert(-1178.97,Value3568)
Insert(-416.49,Value3569)
Insert(358.97,Value3570)
Insert(-1305.11,Value3571)
Insert(286.51,Value3572)
Insert(1280.81,Value3573)
Insert(-832.12,Value3574)
Insert(-1213.37,Value3575)
Insert(950.11,Value3576)
Insert(-366.55,Value3577)
Insert(-324.05,Value3578)
Insert(1031.04,Value3579)
Insert(1460.45,Value3580)
Insert(435.1,Value3581)
Insert(-1218.08,Value3582)
Insert(-402.04,Value3583)
Insert(371.57,Value3584)
Insert(-1488.85,Value3585)
Insert(729.06,Value3586)
Insert(963.01,Value3587)
Insert(324.78,Value3588)
Insert(987.48,Value3589)
Insert(-1259.89,Value3590)
Insert(-622.08,Value3591)
Insert(-522.77,Value3592)
Insert(1483.29,Value3593)
Insert(-948.62,Value3594)
Insert(-1189.62,Value3595)
Insert(-333.35,Value3596)
Insert(-1258.2,Value3597)
Insert(-578.15,Value3598)
Insert(-330.37,Value3599)
Insert(77.99,Value3600)
Insert(1466.63,Value3601)
Insert(597.35,Value3602)
Insert(1364.95,Value3603)
Insert(895.0,Value3604)
Insert(-853.34,Value3605)
Insert(51.14,Value3606)
Insert(-738.89,Value3607)
Insert(800.11,Value3608)
Insert(-959.91,Value3609)
Insert(-566.61,Value3610)
Insert(1458.56,Value3611)
Insert(579.53,Value3612)
Insert(845.78,Value3613)
Insert(-624.91,Value3614)
Insert(394.53,Value3615)
Insert(1231.76,Value3616)
Insert(531.54,Value3617)
Insert(-615.18,Value3618)
Insert(1236.05,Value3619)
Insert(191.59,Value3620)
Insert(-1072.93,Value3621)
Insert(279.0,Value3622)
Insert(451.81,Value3623)
Insert(578.74,Value3624)
Insert(294.29,Value3625)
Insert(1048.86,Value3626)
Insert(-332.94,Value3627)
Insert(724.05,Value3628)
Insert(589.01,Value3629)
Insert(107.71,Value3630)
Insert(674.85,Value3631)
Insert(-344.87,Value3632)
Insert(114.71,Value3633)
Insert(804.81,Value3634)
Insert(-1288.3,Value3635)
Insert(-1458.26,Value3636)
Insert(-366.43,Value3637)
Insert(-1400.08,Value3638)
Insert(321.46,Value3639)
Insert(-542.73,Value3640)
Insert(1329.13,Value3641)
Insert(-1480.59,Value3642)
Insert(-72.96,Value3643)
Insert(-141.02,Value3644)
Insert(997.22,Value3645)
Insert(-386.08,Value3646)
Insert(-689.5,Value3647)
Insert(-1468.5,Value3648)
Insert(-533.81,Value3649)
Insert(1197.69,Value3650)
Insert(287.58,Value3651)
Insert(-785.41,Value3652)
Insert(66.38,Value3653)
Insert(-412.13,Value3654)
Insert(1367.21,Value3655)
Insert(-942.44,Value3656)
Insert(1126.29,Value3657)
Insert(-213.77,Value3658)
Insert(503.98,Value3659)
Insert(-236.03,Value3660)
Insert(993.82,Value3661)
Insert(-1364.22,Value3662)
Insert(-360.23,Value3663)
Insert(969.71,Value3664)
Insert(-1440.62,Value3665)
Insert(-1353.61,Value3666)
Insert(65.66,Value3667)
Insert(-599.35,Value3668)
Insert(-679.33,Value3669)
Insert(381.37,Value3670)
Insert(-397.75,Value3671)
Insert(286.88,Value3672)
Insert(299.91,Value3673)
Insert(1286.73,Value3674)
Insert(945.31,Value3675)
Insert(-1131.41,Value3676)
Insert(-1194.67,Value3677)
Insert(-97.88,Value3678)
Insert(1223.61,Value3679)
Insert(-805.17,Value3680)
Insert(822.85,Value3681)
Insert(-300.03,Value3682)
Insert(1022.85,Value3683)
Insert(1148.15,Value3684)
Insert(1052.25,Value3685)
Insert(-810.61,Value3686)
Insert(1374.38,Value3687)
Insert(-1471.27,Value3688)
Insert(842.75,Value3689)
Insert(561.27,Value3690)
Insert(-1015.07,Value3691)
Insert(-150.58,Value3692)
Insert(-778.18,Value3693)
Insert(-656.48,Value3694)
Insert(-1413.86,Value3695)
Insert(-256.83,Value3696)
Insert(-399.9,Value3697)
Insert(749.98,Value3698)
Insert(566.71,Value3699)
Insert(1234.91,Value3700)
Insert(-654.44,Value3701)
Insert(-242.65,Value3702)
Insert(1169.05,Value3703)
Insert(534.1,Value3704)
Insert(728.01,Value3705)
Insert(269.18,Value3706)
Insert(-601.25,Value3707)
Insert(-1012.29,Value3708)
Insert(-722.38,Value3709)
Insert(223.07,Value3710)
Insert(-1498.86,Value3711)
Insert(1343.82,Value3712)
Insert(-791.4,Value3713)
Insert(280.38,Value3714)
Insert(1029.82,Value3715)
Insert(-51.71,Value3716)
Insert(368.24,Value3717)
Insert(-388.67,Value3718)
Insert(1159.13,Value3719)
Insert(-970.77,Value3720)
Insert(-452.71,Value3721)
Insert(565.39,Value3722)
Insert(-1093.49,Value3723)
Insert(-693.43,Value3724)
Insert(225.07,Value3725)
Insert(-350.45,Value3726)
Insert(306.48,Value3727)
Insert(556.71,Value3728)
Insert(1361.26,Value3729)
Insert(-984.25,Value3730)
Insert(31.75,Value3731)
Insert(541.72,Value3732)
Insert(-862.08,Value3733)
Insert(-950.43,Value3734)
Insert(781.05,Value3735)
Insert(-704.65,Value3736)
Insert(-354.85,Value3737)
Insert(-1046.14,Value3738)
Insert(982.54,Value3739)
Insert(-1210.36,Value3740)
Insert(-1256.62,Value3741)
Insert(808.81,Value3742)
Insert(-54.29,Value3743)
Insert(447.95,Value3744)
Insert(-1190.39,Value3745)
Insert(410.34,Value3746)
Insert(-1014.19,Value3747)
Insert(1237.47,Value3748)
Insert(-528.96,Value3749)
Insert(1225.89,Value3750)
Insert(-1136.35,Value3751)
Insert(1169.1,Value3752)
Insert(-1273.83,Value3753)
Insert(1223.32,Value3754)
Insert(676.08,Value3755)
Insert(-887.33,Value3756)
Insert(458.86,Value3757)
Insert(992.22,Value3758)
Insert(-1043.25,Value3759)
Insert(811.05,Value3760)
Insert(1335.35,Value3761)
Insert(1049.74,Value3762)
Insert(-705.72,Value3763)
Insert(775.2,Value3764)
Insert(1138.48,Value3765)
Insert(168.59,Value3766)
Insert(582.73,Value3767)
Insert(1129.67,Value3768)
Insert(381.61,Value3769)
Insert(1358.47,Value3770)
Insert(1361.52,Value3771)
Insert(1471.08,Value3772)
Insert(383.84,Value3773)
Insert(92.14,Value3774)
